indoor_temperature,indoor_humidity,co2_concentration,indoor_lighting,indoor_noise,outdoor_temperature,outdoor_humidity,solar_radiation,wind_speed,rainfall,electricity_consumption,heating_energy,cooling_energy,ventilation_rate,equipment_load,occupancy,activity_level,predicted_energy_demand,predicted_comfort_index
18.557404952639974,65.53614689234725,1180.5194655001542,481.0222246157074,49.27352173498677,8.917099545648535,26.17947350778866,549.9974854873578,10.998293543721154,45.627888593932994,48.12643532932776,19.465307281795702,11.03204198783817,213.99102790090447,3.799339266130237,39,2,35.5748668262758,0.0
25.29053822281726,54.117715059178465,1664.1269265137375,108.37926168611831,37.912037090763135,17.607933752959106,89.70995004247136,591.4074128989139,5.426663016581011,42.24143124772908,47.86624242636021,16.339510127257377,38.31739819155279,345.23297189069194,0.06480312372005415,3,0,47.97656598869371,0.0
20.0462894842475,63.0682943896595,1570.1242348439,498.1543666733742,64.76771253659348,10.240582200566392,82.81076119733063,28.98693009375808,2.795478463957759,36.5662088337219,8.858271063238632,3.925063863475615,18.43934199474217,301.23140448566465,5.367415911390413,47,1,25.803365808092906,0.0
18.780619115823356,69.36052652841857,1415.1316880773618,141.46225270792084,35.286228021556745,29.065534048631214,21.475646229997587,573.3767880015585,4.9797509181493265,36.70379578468143,7.255440856264911,10.728014483528767,8.289189311436196,70.5150376423807,24.716285252928124,20,0,13.110177945641793,0.0
29.38662644704,41.53621751274983,607.0258799572807,589.4901290450058,63.24038792901223,19.47521634216885,80.10547052318415,838.502525323637,8.454880494525227,5.269673697543165,21.05425671693099,1.1376485031644812,25.166062962269386,469.77022551530916,24.081422482803067,10,0,36.54647041315035,0.0
29.587584396894712,68.44541941630372,1252.6248202657032,404.6986246933462,44.30904353989537,34.458149836935036,84.36007203908854,722.316177293954,10.897063982706648,13.54180188478329,2.4859146243984553,35.07817155931828,32.60710308056931,172.9346459278816,10.203966325303531,33,1,30.079047560344126,0.0
27.700768177397535,45.579275796096816,494.28672796981095,526.0914402346439,39.94584068686123,19.45947615922489,44.748375579441856,131.18510392079864,7.228363290862268,3.342360990883803,32.745176614257005,24.313981159616045,2.2413357076749296,22.379177891824863,20.04092751779556,29,2,27.731848218548595,0.0
21.65536523008045,45.420476189476894,972.6492417144738,651.8533246688054,76.81762789124926,5.721808600296852,70.36511585334361,592.4746475636149,7.883924847425602,0.4340604613154331,3.8748010830871094,32.60073991481003,14.581094468372235,150.22185342209383,15.217491220074832,3,3,21.695558745825995,0.0
19.172065368076606,43.615484170180224,1032.3022749784327,881.9209862360383,30.926228837297792,33.2991347004465,50.947262234544525,672.2525000742135,2.084189039141226,7.915476569195507,2.9014813547140363,20.862178096119592,40.471126884802146,167.81686294116304,27.14204969537718,13,1,28.862728677284412,0.0
26.21079631814588,51.6563042939034,415.6888750854938,695.7114188247357,51.88886359447845,20.074857021851976,65.86627392034409,37.231201752291774,13.720363870623482,44.024359132347,24.259346810442462,23.980393176875772,26.012228330509714,46.372663689363605,1.6927042625226696,10,0,21.66819732406963,0.0
23.281829924875215,36.16580172713948,802.0803641254536,490.64398163036265,31.08134962308969,4.307846716460256,43.8222183008734,855.3476686836227,13.930862969880666,11.993702951802575,47.88933180550507,28.034179112366594,1.7689607586659994,309.98870318997143,24.395373862098953,3,1,37.343987215126454,0.03602044489570322
19.464458818137345,52.14845941432045,1926.8216209897075,837.4850683033286,54.17965240521645,23.057851448029997,42.57914656432878,906.2673972898302,10.251398856270056,48.50769812958609,21.339796803157977,36.3204650985686,14.097550263735043,173.38210277077272,5.117960082823801,25,1,30.30581590674538,0.0
23.94212292133524,51.66819249640016,1923.4938029189877,915.023923815819,55.05236888972091,11.09725442240924,49.710372220030536,850.4522733622586,0.2644711340103706,29.864549978060307,17.824057933027554,3.6700755130338303,31.95703279897107,314.56730316548544,11.748626922952779,2,0,31.313598875353428,0.0
18.41266225338262,60.4760725041948,931.3396395166899,207.78396978897752,46.08312356973735,32.99825255314296,30.18974310567508,824.6314679891133,8.05611323854989,11.86292438173452,49.897835775114295,13.237935789429077,9.967973478901238,3.3702817945335806,5.758714543042976,36,0,18.544105307516197,0.0
28.911844824945383,63.34599847750342,421.1151797647347,578.7396797975123,36.60808887625119,15.398488239094426,78.17972751047678,744.9651984608932,9.438284581329203,24.85654017421064,26.598448038959173,28.36104762800002,41.369570310970715,491.02419949537625,21.07843228782417,37,3,57.1412995314619,0.0
21.105359779200203,47.61765401249696,645.5066498914996,356.0607637681997,48.81937688672377,27.689861114833754,44.40885267531456,633.4320312819601,14.91981334437165,10.954741135005769,18.762070344512427,38.33402252005571,33.828795354183214,85.25817927234081,20.34978539259773,40,1,32.7991418274645,0.0
25.950267412247783,42.09332997405975,997.1593591653412,142.35507808925266,63.6131469966283,-0.7008706563693279,48.01046877340916,678.6270049882519,14.941004327921952,49.19867790911869,19.293040667080092,39.23229713960022,23.568953047389655,329.6654933524682,16.436928050970806,3,0,39.912983319799196,0.0
21.740532913072933,40.373395892683774,1913.8365016492291,701.6920256025868,69.11979043222296,12.82109558360558,82.58382288915013,806.3952933349831,12.864168529883361,42.363249195248194,9.747974801675523,25.524120365490496,45.78118905333925,357.89215163975774,20.944891104109658,25,2,41.14586275942434,0.0
24.24081625413373,37.78495346819488,582.9784548363551,876.493699713303,56.537530119407116,39.24586464125794,54.763666984421995,662.4984583613046,0.957464880391703,1.3119394391164552,25.611152872376948,7.743939110194691,19.590038546233085,85.80417487373803,19.186943418140213,38,2,23.43633158230713,0.0
24.560523352119354,32.305903287960994,1609.8011420525502,246.61238902965465,59.49171972198778,31.380713026471675,58.097773654560406,327.726956682071,14.29914586168095,47.388801573373556,21.94275140840029,4.768356456558269,11.753670528204264,55.856141051209285,23.293261670528043,44,2,18.93825729315606,0.0
20.218253466306326,43.69791915338853,529.3261899682419,831.1722918615104,40.03081855623263,2.1973361065117896,86.9548687343969,375.96110216135395,9.189918707279986,36.053255365144366,13.53976481737067,37.84174577121702,33.070149626335045,76.28859592240434,7.182199538716461,41,2,29.17519579204451,0.0
29.635015533174702,40.80990768523133,1969.0750026956068,868.0561601832475,44.36651666138248,7.499382226476479,82.07084682014924,897.0574683722922,12.013301557187692,4.119062601063916,8.027004330087989,17.357107578500298,28.664759373507426,123.40912792247227,12.867378448221615,43,1,25.656748366981077,0.0
27.301593880333375,68.65669543465629,979.6672235300728,922.9063983998352,38.09478050261792,9.84171139853625,31.862669622190765,17.1220857971619,6.107892745287804,33.531887316322276,15.561943433377683,7.792641330507393,16.762395046561256,84.11605899645441,4.548795880626861,41,1,20.108567129832565,0.0
29.27398729877027,52.308353050001756,1629.1369891834424,338.7565801774472,42.464767500230565,24.266450222295056,53.12505209426735,698.820581244282,4.795042068518846,32.346334898284276,25.434166384386465,37.35570063110404,17.183228066198858,336.9997134780408,12.88780692660582,10,3,43.914934583441074,0.0
28.737928205131787,43.891081561220304,915.2752866383674,913.5577586709004,41.24433901127659,29.064764177034498,87.99073591999819,954.7775524252155,6.94866218225712,10.939437290379173,2.9166636142400835,4.180970862572475,19.91051543170509,210.41660186303363,21.050752542610237,10,1,18.350091640356677,0.0
25.174799745733022,53.21870403974784,1385.6536473120343,388.59647926278905,55.97243931956188,28.72869739635594,46.06564087600219,706.2281699579737,2.203117694532404,37.92233500037878,7.687201429197799,29.182843874283005,14.556928373968464,268.8957972576815,20.741734823530546,37,0,29.463223808524905,0.0
29.062490820277404,35.56786805382782,666.8265398210606,597.1042121099525,58.13443778953647,17.944332533788128,46.01011759613401,993.9119882317821,5.355992081299591,4.353235165648356,47.38286334845477,25.010521101733367,35.51207031804612,23.66839440457913,21.282807098848284,37,3,35.22957162367837,0.0
19.061910024623035,47.76174996808812,590.9346818399882,145.45672374905394,77.24737104107523,31.486924202716807,33.6521162252408,687.5449055283308,12.86426249652418,24.47225906156239,27.142767551566948,3.5093865752356734,32.56792025256027,430.6244815503616,9.263025859330696,19,1,39.01150191839466,0.0
20.351794349029742,55.04937285684255,1897.8058302874167,139.49297953186925,39.77853235507615,14.668513724086377,28.002617988338763,34.36302921686107,0.5692572939132223,0.4961603581543961,3.1724651830018935,13.549951825577686,22.038882627319634,85.28577660309611,19.866419213727717,25,1,16.113848774908035,0.0
18.542727466926458,49.55591327169806,1864.1180085423152,748.3358914589826,62.0837855080748,0.574625438300286,71.82133535291872,827.0098816469235,2.2631707023690675,48.43687444473732,34.65438793847865,5.997227581600426,19.89273378896186,180.0761657275441,11.023989587668146,37,0,29.775473132341446,0.0
21.90396396915917,46.07115202617297,1814.3237513512559,500.03198018001194,70.86296344937614,20.399882874421596,73.90213280910615,284.6299119393191,1.876742394742283,37.57818158884547,3.0901435039517366,24.17994370132645,18.252563467985254,35.95081991388349,28.334761383151495,11,0,18.517871687482472,0.0
22.664127476273784,69.75393555598794,1381.9651927748791,330.6631378322958,58.01207318915263,37.8535623070498,87.83090744520999,446.0572256644409,6.046133140503421,7.942603807982801,36.94371135231865,19.084521267097152,14.173416069612676,68.39656732416482,10.300990976410162,28,0,27.799381109280034,0.0
21.25618838128675,65.21259048595708,1683.6425485068592,271.3721464224192,42.75018262505378,30.68471431266301,74.13927476337541,312.09191590708207,14.954803513362926,17.083701997564148,37.498136086001345,0.17100498641963835,4.284833157852969,332.8997049878307,18.09054702133164,13,2,31.08221148587805,0.0
27.94485010982315,54.936238326377605,463.9109459037686,702.9581417732962,43.127511501000015,21.041529146150907,37.03467458235191,268.55410620967945,2.60036895317074,8.028118890408814,32.55394878746263,39.02842265135632,13.410234276125028,346.2935011278445,22.50437142576528,49,1,45.817266994153826,0.0
22.28103992032307,52.77509444729131,902.4019191196206,100.36138962280589,31.962652653549995,24.106254715709362,22.80816048019608,431.40570366978534,2.1822397439889025,38.33087320646573,36.61022723096748,13.983385995581617,16.060067434653252,338.48274231267607,27.192222870790236,24,1,39.82280640134933,0.0
21.37121411624857,54.826419192983366,867.6101558493078,825.3020522771687,45.27221132742409,36.87529121660077,88.98061690587622,378.75144844067376,13.725835946642317,2.9448162713857586,4.398289050652887,10.328175713482,27.384200313267165,276.068393923011,13.137858103617328,50,1,28.400101118755416,0.0
24.51235299789898,38.052484312897334,1398.814781221812,171.32464551693593,67.230183950169,14.275425749573223,43.8315486880524,633.3385818425894,13.230757754489485,42.02033277818571,36.33902761776338,8.897718231764106,38.68942545390249,476.2608320059533,10.814553246248039,41,3,48.11097280125209,0.0
19.691090699697153,45.805509730572744,937.3303262265568,272.3406534173075,32.37588786035552,9.912736252418682,41.83800797026945,813.1512009875106,0.4836055499483166,47.10981694178649,6.834415986194148,6.3526358469427135,19.78510724170158,253.5885803842882,12.90084525949767,41,3,22.717851934778455,0.0
27.626363769048474,31.578381315635973,595.0361897120733,447.61275576918064,40.96476412524153,38.975870425020204,83.41686468245678,297.08865318724077,11.275589402689725,33.831397140315,16.975295363592192,39.965483048660396,47.23784529260459,224.70601464822326,9.710890546493424,38,3,42.33316004136632,0.0
18.89460772415725,49.02184149947307,1334.1706744323471,536.3728657444933,65.3116249265891,33.854941007965,60.956992898149025,213.72115282201742,9.831985522146443,10.648272500071709,47.13726267503164,11.804378715264194,41.36749817205812,123.77278285857174,19.61773470201942,25,3,35.168921877702196,0.0
29.842643239206208,51.720983358306526,1693.7334691039844,419.49560423254763,69.13257814114382,9.536961307837107,35.04098216943942,666.8952708703423,11.516112147790635,18.00450479067754,25.143773882957003,16.220539888971267,49.24009239418726,49.4247646333063,27.981502920257523,9,3,26.073841109713744,0.0
27.26693723155989,39.10998944412839,980.5037658589557,388.6409484858645,52.765920503096424,15.870126881241525,82.23673699013676,670.3200658307817,7.417536821938832,23.861993740446565,48.371321604150694,34.85423664712356,43.81015205207409,274.0774649830894,3.7821301946810024,13,0,48.84605727808681,0.0
20.38458817841007,68.56115388662056,568.2433799124948,967.5244108658696,64.90371692393245,13.678515805350958,89.53525985383203,901.1312392861718,14.870688276724433,30.231238610112687,4.446122944336878,25.675500141715126,30.83629746546896,157.44509334641404,16.827661943104708,4,3,28.127287751027755,0.0
18.06626540548323,66.37818443748968,674.535525566158,677.4217131190549,49.397608432744605,1.709305540214526,26.067499280558152,15.945686453310849,0.6577052806644479,33.43315449058437,23.877829978159003,14.747776469810901,29.923964390835945,262.0126915952576,26.929461760809932,21,1,29.5851640876488,0.0
27.785537141458008,58.88572941823624,741.8474535294836,121.0896598306494,37.995662251206376,38.10186957159666,80.3576139811741,853.04066211651,3.515573796057086,27.71073576594414,3.1201160138435324,35.93313743695412,6.476306337710852,103.05953913023986,3.003436339680526,10,2,16.915055791992323,0.0
26.482288126171404,51.3354651506145,844.8310284409847,487.15831759988185,49.90747467614533,13.194059404889146,47.33609883790758,521.0021729483569,5.948189804604226,17.56569604109279,31.51051311996424,29.988968088544006,36.119962444578384,419.08633610395566,14.815962322988426,28,1,51.16672933741896,0.0
26.748086016491847,64.7987663859074,1410.61186633541,887.5078297695732,58.99839101015714,34.38980871870586,56.6850712554693,621.3020891720988,6.746669123485548,44.545864028245155,3.9353500684258194,9.116020301667987,30.010342879633566,499.8486048295345,25.956887875813383,6,1,35.2033219784816,0.0
27.25524416023135,35.22609375293852,1341.5600494872365,371.31056776960116,77.40266409264451,3.5210302456299285,84.03711830354865,91.37144056141477,13.82051104049278,4.0696029008979115,8.768390127018865,25.74955978399682,25.346605169799236,161.20175506032476,27.01356635136247,17,0,26.589336832304998,0.0
18.888535820809086,61.6203917709954,1498.5317715856147,185.10071029694942,33.43754760443387,19.65418647867489,88.1365437042582,432.61493287204564,8.400065461158883,23.31280271217475,12.941515503464023,36.89593993169606,34.66434362786443,421.16380363016486,15.430564834587495,30,2,43.59485771679124,0.0
22.301588742531273,34.99283255867393,948.1282744769967,782.546294430926,55.36970469224803,-3.9217376694078583,38.35147372861596,227.30240723852378,0.6766649328059082,38.77824192337403,37.43719258322416,19.858435138016503,22.202392141899686,436.4930681962037,0.7485565340315237,42,1,43.731517430145864,0.0
19.390428714301557,61.768426501976215,1709.596125601964,645.4124487424731,46.445988910536215,29.389921772903882,34.89955396719397,254.22503008250908,6.117944451384928,3.043633264570045,8.198105940903739,29.344496113266686,26.192983120414308,498.03689437853984,3.16917535283465,19,0,41.707727429497794,0.0
28.357241110507122,41.03070273005428,686.7446409070044,613.2812570438535,55.415584713834726,21.141125421082528,25.63615910140583,504.09511467602744,6.247356185536049,35.266760840565055,42.33160266465339,38.84414975956637,19.917615240162817,171.36006488898968,17.601502357237013,34,2,37.17177974923716,0.0
25.479577521930693,65.08362324072755,1123.917233404954,148.21890364666712,31.198772368826585,23.15153125613887,59.32584968634966,812.4559504031124,14.482364076566771,40.98558113766625,6.595196941540044,27.616565635808517,35.86854466853449,378.0206968570529,3.7157581939903483,6,2,35.00984591449582,0.0
21.97077629823179,67.76168375301592,1671.54889054336,226.4491088159656,45.65126773507907,-2.6725602850405945,20.952307681546777,743.7809301448561,8.987956365316624,33.04156492635261,1.7622224535078168,4.097547590643225,43.830548527394406,114.4045018209927,4.482533307338123,29,0,20.010705684261193,0.0
18.762700203432285,35.951838776204625,647.2617687588217,660.2944565918024,70.99340737635025,4.496724859387694,48.83288083269556,590.9999590859538,9.534766067384082,0.6468446137677997,19.752270948483392,9.782382037251573,42.04224695663013,312.39800064607164,23.163512933463416,3,3,41.42236797973675,0.0
21.731787860587946,48.50702420261574,531.2741376722919,287.0414573129522,57.69708669273187,-1.6551107440888928,25.1368811656406,539.418192753467,10.698795468769063,9.006851356610312,48.972082098564755,23.80385749370596,39.30126360247344,352.42128473641884,22.52076175726501,50,0,54.356531951057434,0.0
21.902199864320963,69.2394951265074,1808.078546685183,553.6630717735819,52.52912464080587,8.00114421117153,48.36580480505338,427.30604323448995,11.55058973523185,17.105653944597538,5.5171113894388615,11.022232614876245,0.6893852272275458,370.5603462675482,25.283182782764158,29,0,29.11043900308814,0.0
26.75527414005677,49.33629743892587,915.8339435526732,590.3935174264541,44.27625358576698,23.234755345696794,22.795253248592648,972.7099735613863,9.525766053037337,11.684501781902295,5.085922201981452,38.30166821556559,45.59402319387297,103.58608429223082,3.17205409518317,29,3,31.04073401392162,0.0
25.650689656262557,64.54190090058181,1478.3857060999028,355.15647124384543,44.9021261395678,20.478369294281883,78.46520824261381,560.1925542342333,3.5579152670090326,48.13260701137137,37.558325539781194,16.21408136088695,13.743786036169697,424.3627852480974,5.944346432904531,29,0,40.62451119153542,0.0
28.64655291091592,53.54926088525279,391.8251970354985,953.5826399873436,49.15507167952922,22.54674197260256,34.68172957569961,253.9663983122221,13.110688715117464,32.57969570568968,15.608084699678265,18.289216229294603,44.3986971481688,210.48593019627094,24.988842895759518,17,0,34.84924901189115,0.0
23.66657910194339,45.013196316784075,1488.5773658755918,858.2176961520177,71.77853549822802,19.716307212005244,42.98160972505384,230.09079204003956,10.981797006159454,14.848547867578516,35.86408086128585,28.06408373880469,9.848405154468825,108.18475886727752,21.632628260933764,42,0,32.105235773046054,0.0
19.43513095125962,41.43134222103481,871.5671640525013,750.1361568695187,78.36066034041342,7.286295805413671,80.90335976244742,611.3530307751419,11.128057276454339,46.48487493327228,10.000529472168168,20.969989253674967,21.982287571236863,271.2655441859508,24.178683834841205,45,1,33.626048576223646,0.0
26.55893744667594,38.12892364344349,441.97240841927885,170.19447976846817,51.93276906751873,6.002837380499136,72.23862429325436,522.8275273109288,14.948351088521237,37.02970997380935,23.003599709908144,15.285838675550734,37.469939716345685,431.67856480347103,29.692370247237662,9,0,45.48229179058064,0.0
27.12942058340277,60.47192765510789,1356.191056554393,195.5170173781175,49.66764193738809,1.1676857591461571,35.332685314944094,7.697802954712785,12.037898022949738,14.230360591352099,13.264493887445894,3.0655150061831504,32.013947263858626,483.54395488905686,25.932948184671066,13,0,41.20979928505195,0.0
24.735326370833953,45.46162027292112,747.3262965207359,543.5032112784602,72.32753879099315,33.208189370657145,25.032959306024722,830.0653721957793,12.437271047327298,18.944078470097768,22.576410743954344,23.857823580314555,20.796096901471493,374.1039108639372,15.61389752549281,35,2,44.87873656971726,0.0
27.25160615945473,50.451018488030044,988.231949385602,244.64201427188712,51.34526603181518,22.741571134356,70.09716437987376,704.1223542324346,14.271082735652376,9.971442915197837,38.45485462926519,34.70320123176138,33.93119283701392,2.811443135681213,9.323045543917722,22,2,32.54681805146191,0.0
23.925547156372687,49.693019200047274,482.9583402727474,980.4389171765266,57.60090861478256,3.392995562682689,47.34917854816766,661.8292896781035,2.2670099977334077,48.55369991329109,38.10049702388309,27.430497670402247,27.447475502331976,67.35038023297807,17.090297597241033,11,2,30.145872457326192,0.0
24.27279395258393,53.09116116932525,592.8193643066597,242.6682106246685,41.54708322993722,2.9744220919557787,73.62559993827549,68.78065769765895,7.465910647171018,25.86482479450366,25.78861438368618,15.259800401878088,13.786815331776614,38.13699321943287,19.157596507033574,11,0,19.222773547665337,0.0
23.130492220302596,64.6230858249821,841.6624385681422,538.7210519175766,67.17512678895376,34.28660206867615,51.170634066264725,362.05585017249143,8.708505353861813,44.802834374899234,46.41859218605255,5.109042584925176,32.31647227485699,50.606871496942375,10.059364237788628,33,3,26.359933576204394,0.0
18.305029520929143,69.22957374333717,498.1031759242593,427.7089511573549,56.59941591353909,28.42288886934937,44.22016890805935,935.3822607327862,4.9391359383368645,17.324988550842384,13.1892051224137,32.65352747616976,10.212354317226168,191.51747800988755,23.128111124540354,25,0,32.50598889391409,0.0
19.294697123919654,46.30336834295268,1852.86333673242,675.4477793086882,70.45172751201707,24.67295859574171,51.584378574867756,862.5892413413637,12.591050158417584,43.04208015487379,12.015567555961654,37.66993448924819,34.699414212958274,169.2466574143139,2.7826137797366024,5,1,33.89534114191655,0.0
